electra-0,electra-1,xlnet-0,xlnet-1,bert-0,bert-1,target
-2.3404722,2.2439175,-2.3571296,2.2902105,-3.6489568,3.618042,1
1.8600668,-1.7189577,2.4621124,-2.7455385,3.0298326,-2.6344912,0
-2.4477549,2.31925,-2.8365955,3.0572286,-3.478225,3.6109002,1
-2.2811973,2.2015862,-1.2830526,1.2628145,-2.6770377,2.7505572,0
-2.4246786,2.3207083,-2.5769296,2.7824452,-3.2809908,3.3661528,1
1.3816103,-1.1764753,1.547011,-1.776178,2.9819028,-2.7206473,0
1.8306403,-1.7306296,0.1498386,-0.1459771,-2.8256874,3.1465068,0
-1.8910619,1.8200512,-2.8499784,3.0738862,-2.7951128,3.2268589,1
-2.325707,2.2281551,-2.5391567,2.7271094,-3.402457,3.4590883,1
-1.6062092,1.6006733,-1.8525743,2.0793755,-3.228208,3.5249763,1
-2.4858408,2.3634434,-2.511498,2.7965794,-3.235083,3.5284023,1
1.7140596,-1.4955237,0.16266575,-0.55079436,-2.3517818,2.7427454,0
-2.4281192,2.253446,-2.636338,2.9340446,-2.7417064,2.9969578,1
-2.43245,2.2740664,-2.97604,3.5572581,-3.3481545,3.5190802,1
1.9847568,-1.8092301,2.162988,-2.1732516,0.7159149,-0.8338439,0
-2.43289,2.3011932,-2.598182,2.7121222,-3.3239386,2.9374285,1
-2.4355292,2.2932327,-2.9588745,2.999931,-3.3120966,3.5923367,1
-2.4677446,2.3368273,-2.0035243,1.9938989,-3.2851841,3.3972774,0
-2.3179865,2.2432206,-0.8659719,0.8585327,-0.20163344,-0.17303075,1
1.7968597,-1.6375624,2.1010575,-2.4229367,2.5685487,-1.8861147,0
1.5671357,-1.300633,2.2068741,-2.546088,2.314623,-1.6132641,0
-0.9145476,1.0878638,1.1432221,-1.2219076,-3.3072114,3.337573,1
-2.4993002,2.3404856,-3.1007254,3.5048497,-3.4157264,3.5406475,1
-2.3600562,2.2219226,0.14227898,-0.34703922,-2.9837677,3.202923,1
1.2564511,-1.0620191,-2.3339155,2.1805997,-3.4546502,3.4870262,1
2.016099,-1.8484833,-0.23958077,-0.086407125,2.7241914,-2.7031906,0
2.052262,-1.9244957,2.2289042,-2.2548482,2.8360174,-2.5707107,0
-0.28088373,0.43545112,0.7481762,-0.80858636,-2.8679643,3.1309876,0
1.7842224,-1.6938066,2.620579,-2.7874277,2.8550296,-2.8347726,0
-0.044317886,0.25469792,1.243372,-1.2302006,-3.6606088,3.3872204,1
-2.4960861,2.3425372,-3.0066614,3.4580994,-3.5554638,3.5055318,1
-2.2381144,2.1406417,-0.45212916,0.5955681,-3.45802,3.6283681,1
-2.4633784,2.3449411,-2.710844,2.7925339,-3.6361542,3.5606267,1
-1.6889111,1.6868471,1.4844407,-1.7563397,1.7840229,-1.6234322,0
-2.4355843,2.2963154,-2.974606,3.2215972,-3.5994089,3.3089092,1
-1.964325,1.872674,0.12868202,-0.077488855,-3.5720873,3.2000337,1
1.9201553,-1.7264129,1.952011,-2.1336062,-1.825308,1.244933,0
-2.3784034,2.2754683,-1.2094585,0.78291774,-0.6585023,1.17854,1
1.9511328,-1.7429196,-2.238454,2.5163617,2.2909963,-2.283876,0
-2.483011,2.3603883,-2.6953285,3.1441207,-3.401277,3.544523,1
-2.379306,2.3125224,-0.20344105,0.11672911,-2.6627753,2.2231507,1
-2.4413154,2.3044424,-2.772511,3.0316978,-3.2387552,3.530895,1
-2.4378748,2.3302128,-0.37648386,0.28464007,-2.282024,2.680813,1
-2.280096,2.246727,-1.0866293,1.1924696,-3.3019886,3.4862828,1
-2.4116457,2.2856948,-2.685141,2.8801055,-3.3264067,3.288159,1
-2.448566,2.296511,-2.7448802,3.030403,-3.185639,3.4150352,1
-2.2420194,2.1696904,0.26790076,-0.9656578,-1.1196011,0.702316,1
-2.4299412,2.300132,-2.9831748,3.4138634,-3.4915657,3.559403,1
1.7014769,-1.5460155,-0.4816938,0.35506627,-2.935343,3.3269212,1
-2.4558902,2.320809,-2.0171108,1.9842762,-2.9672904,3.2498224,1
-2.4717553,2.3558996,-2.1730413,2.5003502,-3.421059,3.6417363,1
1.7478228,-1.5994639,2.079457,-2.1247163,2.859594,-2.485179,0
-2.4725456,2.3380747,-3.1574876,3.5848613,-3.5193496,3.470309,1
-1.9341656,1.9600599,-1.6695083,1.5285432,-3.5117803,3.5015998,1
1.9744898,-1.8134058,2.6765747,-3.1036193,2.7783747,-2.520529,0
-2.405037,2.289612,-0.4176249,-0.07644699,-2.2755492,2.5352838,1
-2.4523957,2.3242126,-2.9989636,3.3721256,-3.1907282,3.46136,1
1.979299,-1.834057,0.7770798,-0.85181427,1.430654,-1.0975406,0
-2.2817955,2.2498746,-2.2259269,2.0114086,-3.316696,3.3992133,1
